"movie","genre","title"
"http://dbpedia.org/resource/Save_the_Last_Dance_for_Me_(TV_series)","http://dbpedia.org/resource/Romance_film","Save the Last Dance for Me (TV series)"
"http://dbpedia.org/resource/Save_the_Last_Dance_for_Me_(TV_series)","http://dbpedia.org/resource/Melodrama","Save the Last Dance for Me (TV series)"
"http://dbpedia.org/resource/Scooby-Doo!_The_Mystery_Begins","http://dbpedia.org/resource/Comedy_horror","Scooby-Doo! The Mystery Begins"
"http://dbpedia.org/resource/Scooby-Doo_Meets_the_Boo_Brothers","http://dbpedia.org/resource/Mystery_fiction","Scooby-Doo Meets the Boo Brothers"
"http://dbpedia.org/resource/Scooby-Doo_Meets_the_Boo_Brothers","http://dbpedia.org/resource/Animation","Scooby-Doo Meets the Boo Brothers"
"http://dbpedia.org/resource/Scooby-Doo_Meets_the_Boo_Brothers","http://dbpedia.org/resource/Comedy","Scooby-Doo Meets the Boo Brothers"
"http://dbpedia.org/resource/Scrabble_Complete","http://dbpedia.org/resource/Puzzle_game","Scrabble Complete"
"http://dbpedia.org/resource/Scrambled!","http://dbpedia.org/resource/Children","Scrambled!"
"http://dbpedia.org/resource/Scream,_Pretty_Peggy","http://dbpedia.org/resource/Horror_film","Scream, Pretty Peggy"
"http://dbpedia.org/resource/Mythos_(film)","http://dbpedia.org/resource/Mythology","Mythos (film)"
"http://dbpedia.org/resource/The_Memory_of_Water","http://dbpedia.org/resource/Comedy","The Memory of Water"
"http://dbpedia.org/resource/Macabre_Cadaver","http://dbpedia.org/resource/Literature","Macabre Cadaver"
"http://dbpedia.org/resource/Meet_the_Wife_(play)","http://dbpedia.org/resource/Comedy","Meet the Wife (play)"
"http://dbpedia.org/resource/The_Game_of_Love_and_Chance","http://dbpedia.org/resource/Romantic_comedy","The Game of Love and Chance"
"http://dbpedia.org/resource/Bates_Motel_(film)","http://dbpedia.org/resource/Horror_film","Bates Motel (film)"
"http://dbpedia.org/resource/Beautiful_Young_Minds","http://dbpedia.org/resource/Television_documentary","Beautiful Young Minds"
"http://dbpedia.org/resource/Beauty_&_the_Briefcase","http://dbpedia.org/resource/Romantic_comedy","Beauty & the Briefcase"
"http://dbpedia.org/resource/Becoming_Dick","http://dbpedia.org/resource/Comedy","Becoming Dick"
"http://dbpedia.org/resource/Becoming_Human","http://dbpedia.org/resource/Comedy-drama","Becoming Human"
"http://dbpedia.org/resource/Behind_Silk_Curtains","http://dbpedia.org/resource/Dramatic_programming","Behind Silk Curtains"
"http://dbpedia.org/resource/Bellamy's_People","http://dbpedia.org/resource/Situation_comedy","Bellamy's People"
"http://dbpedia.org/resource/Belíssima","http://dbpedia.org/resource/Telenovela","Belíssima"
"http://dbpedia.org/resource/Beppinsan","http://dbpedia.org/resource/Drama_(film_and_television)","Beppinsan"
"http://dbpedia.org/resource/Bergerac_(TV_series)","http://dbpedia.org/resource/Mystery_fiction","Bergerac (TV series)"
"http://dbpedia.org/resource/Bergerac_(TV_series)","http://dbpedia.org/resource/Crime_fiction","Bergerac (TV series)"
"http://dbpedia.org/resource/Bergerac_(TV_series)","http://dbpedia.org/resource/Drama_(film_and_television)","Bergerac (TV series)"
"http://dbpedia.org/resource/Bermuda_Tentacles","http://dbpedia.org/resource/Sci-Fi","Bermuda Tentacles"
"http://dbpedia.org/resource/Bermuda_Tentacles","http://dbpedia.org/resource/Action_(genre)","Bermuda Tentacles"
"http://dbpedia.org/resource/Bermuda_Tentacles","http://dbpedia.org/resource/Thriller_(genre)","Bermuda Tentacles"
"http://dbpedia.org/resource/Bermuda_Tentacles","http://dbpedia.org/resource/Horror_(genre)","Bermuda Tentacles"
"http://dbpedia.org/resource/Bernard_and_the_Genie","http://dbpedia.org/resource/Comedy_drama","Bernard and the Genie"
"http://dbpedia.org/resource/Bernard_and_the_Genie","http://dbpedia.org/resource/Supernatural_fiction","Bernard and the Genie"
"http://dbpedia.org/resource/Bernard_and_the_Genie","http://dbpedia.org/resource/Fantasy_film","Bernard and the Genie"
"http://dbpedia.org/resource/Best:_His_Mother's_Son","http://dbpedia.org/resource/Comedy_drama","Best: His Mother's Son"
"http://dbpedia.org/resource/Between_Brothers","http://dbpedia.org/resource/Sitcom","Between Brothers"
"http://dbpedia.org/resource/Big_(TV_series)","http://dbpedia.org/resource/Romance_film","Big (TV series)"
"http://dbpedia.org/resource/Big_(TV_series)","http://dbpedia.org/resource/Comedy","Big (TV series)"
"http://dbpedia.org/resource/Big_(TV_series)","http://dbpedia.org/resource/Drama","Big (TV series)"
"http://dbpedia.org/resource/Big_(TV_series)","http://dbpedia.org/resource/Fantasy","Big (TV series)"
"http://dbpedia.org/resource/Big_Brother_Jake","http://dbpedia.org/resource/Situation_comedy","Big Brother Jake"
"http://dbpedia.org/resource/Big_Day","http://dbpedia.org/resource/Sitcom","Big Day"
"http://dbpedia.org/resource/Big_Time_Movie","http://dbpedia.org/resource/Comedy_film","Big Time Movie"
"http://dbpedia.org/resource/Big_Time_Movie","http://dbpedia.org/resource/Action_film","Big Time Movie"
"http://dbpedia.org/resource/Big_Time_Movie","http://dbpedia.org/resource/Buddy_film","Big Time Movie"
"http://dbpedia.org/resource/Big_Time_Movie","http://dbpedia.org/resource/Musical_film","Big Time Movie"
"http://dbpedia.org/resource/Big_Time_Movie","http://dbpedia.org/resource/Spy_film","Big Time Movie"
