movie_genre,artist,album_name,track_name
comedy,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,Lunch Specials
comedy,David Spade,My Fake Problems,Dirty Pics
comedy,Tenacious D,Tenacious D Live,39 - Live
comedy,Greg Proops,In the Ball Park,A Basket of Kisses
comedy,Adam Ferrara,Funny as Hell,92 with One Leg
comedy,Froggy Fresh,Dunked On,Dunked On
comedy,Tom Papa,Human Mule,No Great Guys
comedy,Tom Papa,Freaked Out,Chinatown
comedy,Louie Anderson,Big Underwear,Inheritance
comedy,Mike Epps,Under Rated... Never Faded & X-Rated,Do 'em Good
comedy,Mike DeStefano,OK Karma,Fighting Terrorism
comedy,Dan Levy,Congrats on Your Success,My Friend's Dick Pix
comedy,Mike Epps,Under Rated... Never Faded & X-Rated,Snap Back
comedy,Ryan Sickler,Above Ground Cool,Masturbating In Bunk Beds
comedy,Andy Hendrickson,Underachiever,My Roommate Keith
comedy,D.L. Hughley,Notes from the G.E.D. Section,What I Learned from the News
comedy,Froggy Fresh,Money Maker Reloaded,Haters Wanna Be Me
comedy,Mike Epps,Under Rated... Never Faded & X-Rated,Times Have Changed
comedy,Rachel Feinstein,Only Whores Wear Purple,My Mom at a Latin Restaurant
comedy,Matt Braunger,Shovel Fighter,It's Spaghetti Time!
comedy,Ralphie May,Just Correct,Just Correct
comedy,Martin Lawrence,Doin' Time: Uncut,Driving While High
comedy,David Cross,"Oh, Come On",Truth = Cynicism
comedy,Chris Hardwick,Funcomfortable (Deluxe Edition),Nurses
comedy,Robert Schimmel,Life Since Then,Chemotherapy
comedy,John Pinette,Show Me The Buffet,Disney World in August
comedy,Billy Gardell,Halftime,Working Class Family
comedy,Brian Regan,Standing Up,News
comedy,Sugar Sammy,"Canadian Tour Improv Moments, Vol. I",American Tourists
comedy,"""Weird Al"" Yankovic",In 3-D,King of Suede
comedy,"""Weird Al"" Yankovic","""Weird Al"" Yankovic",The Check's In the Mail
comedy,Stephen Lynch,3 Balloons,America
comedy,Mike Birbiglia,Two Drink Mike,"Arctic Fox, It's a Setup!"
comedy,Sebastian Maniscalco,Sebastian LIVE,Classy Women At The Club
comedy,Patton Oswalt,Finest Hour,The Dumb Gay Friend
comedy,Chad Daniels,Busy Being Awesome,"Rock, Paper, Scissors, Jesus"
comedy,Chad Daniels,Busy Being Awesome,Old People Cause Global Warming
comedy,"""Weird Al"" Yankovic","The Essential ""Weird Al"" Yankovic","Trapped In the Drive-Thru (Parody of ""Trapped In The Closet"" by R. Kelly)"
comedy,Steve Martin;Edie Brickell,Love Has Come For You,Sun's Gonna Shine
comedy,George Lopez,Right Now Right Now,Memories
comedy,"""Weird Al"" Yankovic","The Essential ""Weird Al"" Yankovic","Gump (Parody of ""Lump"" by The Presidents of the United States)"
comedy,Kathleen Madigan,Bothering Jesus,Car Crash vs Plane Crash
comedy,Jon Lajoie,The League (Original Soundtrack),Ghost Monkey
comedy,The Lonely Island,Incredibad,Like A Boss
comedy,Andy Hendrickson,Dry Bar Comedy Presents: Left Field,Dogs
comedy,Orny Adams,Path Of Most Resistance,Eye Muscle
comedy,Tom Papa,Human Mule,Whole Foods vs. Costco
comedy,Chris Robinson,"Gut Bussa, Vol. 1",N Word
comedy,Billy Gardell,Halftime,Spirituality
comedy,Baron Vaughn,Blaxistential Crisis,Allergies
comedy,David Spade,My Fake Problems,Costco / Christmas
comedy,Greg Warren,Running Out of Time,Vay-Kay-Shun
comedy,Moshe Kasher,Crowd Surfing Vol. 1,Touching a Giraffe on Molly
comedy,Josh Wagner,Orange Juice,Prostitution Should Be Legal
comedy,Michael Colyar,Michael Colyar's Back,Cracker Barrel
comedy,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,Echo
comedy,Muck Sticky,The Sticky Muck,Snuffaluppagus
comedy,Rachel Feinstein,Thug Tears,Fairytales and Porn
comedy,Stuart Thompson,Dandy Man,Xmas Card Photo
comedy,Greg Warren,One Star Wonder,College Beatdown
comedy,Alonzo Bodden,Seemed Like A Good Idea...,Black or White?
comedy,Andy Sandford,Me the Whole Time,Lazy Generation
comedy,Carl Barron,"Just for Laughs - The Archives, Vol. 11",Horse Sleep (Jfl 2004)
comedy,Chris Hardwick,Funcomfortable (Deluxe Edition),Dick Poems
comedy,Anjelah Johnson,The Homecoming Show,Chola Starter Kit
comedy,Stephen Lynch,The Craig Machine,Pierre
comedy,David Cross,"Oh, Come On",Narcissism and the Slow March to Oblivion
comedy,Stephen Lynch,Lion (Stephen Lynch),So This Is Outer Space?
comedy,Rachel Feinstein,Only Whores Wear Purple,Only Whores Wear Purple
comedy,Muck Sticky,Welcome Surprise,Gettin' High
comedy,Andy Hendrickson,Left Field,Brother and Bad at Sports
comedy,Steve Rannazzisi,Breaking Dad,Little League
comedy,Patton Oswalt,Talking for Clapping,Noble Beast
comedy,Patton Oswalt,Talking for Clapping,My Dumb Brain
comedy,Kurt Metzger,White Precious,"But Kurt Does Have a Point, Right?"
comedy,Patton Oswalt,Talking for Clapping,My Little Pony
comedy,Patton Oswalt,Finest Hour,The Power of Jesus
comedy,Patton Oswalt,Finest Hour,The Gifted Child
comedy,Tim Wilson,Songs For The Musically Disturbed,First Baptist Bar And Grill
comedy,Patton Oswalt,Finest Hour,The Magic of Cursive
comedy,Patton Oswalt,Finest Hour,The Ham Incident
comedy,Professor Elemental,The Indifference Engine (Deluxe Edition 2018 Remaster),Fighting Trousers
comedy,Mike Birbiglia,Two Drink Mike,"Whatever You Are, Be a Good One (Album Version)"
comedy,Mike Birbiglia,My Secret Public Journal,Celebrity Golf
comedy,Kathleen Madigan,Madigan Again,Batman Cat
comedy,George Lopez,Right Now Right Now,Clocks
comedy,Kathleen Madigan,Gone Madigan,"Oprah, Sarah Palin"
comedy,Kathleen Madigan,Madigan Again,Romney and Lunesta
comedy,Kathleen Madigan,Bothering Jesus,Kids is Too Many
comedy,Kathleen Madigan,Shallow Happy Thoughts For The Soul,Home School
comedy,Kathleen Madigan,Bothering Jesus,Civil War Again
comedy,Kathleen Madigan,Madigan Again,Lewis Black's Cruise
comedy,The Lonely Island;Justin Timberlake;Lady Gaga,The Wack Album,3-Way (The Golden Rule)
comedy,Jon Lajoie,You Want Some of This?,Show Me Your Genitals 2: E=MC Vagina
comedy,Pink Guy,Pink Season,Are You Serious
comedy,Arnez J,Racially Motivated,Lawn Mowing
comedy,Tom Papa,Human Mule,The Real World
comedy,Andy Parsons,Live & Unleashed But Naturally Cautious,Caught Short
comedy,Andrew Orvedahl,Hit the Dick Lights,"Bryan, You Rascal"
comedy,Wyatt Cenac,Furry Dumb Fighter,American Hipster
comedy,Todd Glass,Todd Glass Talks About Stuff,Health Department D's and Dinner Parties
comedy,Alonzo Bodden,Who's Paying Attention?,The Tea Party
comedy,Artie Lange,The Stench of Failure,Yankee Fan / A-Rod
comedy,Bruce Bruce,Losin' It,You're Fat When
comedy,Glenn Wool,Let Your Hands Go,The Different Levels of God
comedy,Artie Lange,The Stench of Failure,My Rehab Counselor
comedy,Cathy Boyd,Wise Tracks,Internal Affairs
comedy,Jeff Foxworthy,Sold Out,Bell Bottom Leisure Suits
comedy,Robert Schimmel,Life Since Then,Dick Wigs
comedy,Rodney Carrington,Nut Sack,Men And Women - Live
comedy,Steve Byrne,"Steve Byrne, I'm from Pittsburgh!",I'm from Pittsburgh
comedy,D.L. Hughley,Notes from the G.E.D. Section,The Hook Up
comedy,Wyatt Cenac,Furry Dumb Fighter,Opening Remarks and a Request
comedy,Christopher Titus,Voice in My Head,I Killed a Baby
comedy,Bret Ernst,American Comic,Willie 'Blackie' Johnson
comedy,Erikka Innes,Sex With Nerds,The G-Spot 4
comedy,Steve Martin;Steep Canyon Rangers,Rare Bird Alert,More Bad Weather On The Way
comedy,Ralphie May,Just Correct,Too Phat to Be Fat
comedy,Stephen Lynch,A Little Bit Special,HermAphrodite
comedy,Bret Ernst,American Comic,Sh@#tcake Factory
comedy,Greg Warren,One Star Wonder,Awkward Moments
comedy,Jason Manford,A Different Stage,"This Is The Moment - From ""Jekyll And Hyde"""
comedy,Patton Oswalt,Talking for Clapping,Less and Less Radical
comedy,Ralphie May,Just Correct,Mexicans Can Take a Joke
comedy,Patton Oswalt,Finest Hour,The Museum of Spam
comedy,Chad Daniels,Busy Being Awesome,The Gross Pillow
comedy,Kyle Kinane,Death of the Party,I Know What I Want
comedy,Mike Birbiglia,My Secret Public Journal,The Old Mill Pond Story
comedy,Jeff Foxworthy,Nascar Runnin' Wide Open,You Could Be A Nascar Fan If ...(Live At Bristol)
comedy,Patton Oswalt,Talking for Clapping,The DMV and the Post Office
comedy,Chad Daniels,Busy Being Awesome,Genesis 43:23
comedy,Ron White,Truckstop Comedy,Tickler
comedy,Mike Birbiglia,Two Drink Mike,Thanks for Coming Song
comedy,Kathleen Madigan,Bothering Jesus,Aunt Kat
comedy,Stephen Lynch;Matthew Saldívar;Kevin Cahoon,The Wedding Singer (Original Broadway Cast Recording),Today You Are a Man
comedy,Patton Oswalt,Finest Hour,The Best Comedy I've Ever Seen
comedy,Patton Oswalt,Finest Hour,The Best Argument Against Gay Marriage
comedy,Kathleen Madigan,Gone Madigan,Casinos
comedy,Kathleen Madigan,Bothering Jesus,My Mom and Tinfoil
comedy,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,The Featherbrain Championship
comedy,Kathleen Madigan,Madigan Again,Detroit
comedy,Kathleen Madigan,Bothering Jesus,Bothering Jesus
comedy,Pink Guy,Pink Season,Pink Life
comedy,Tommy Ryman,Bath Time with Tommy Ryman,Bath Time
comedy,Mike DeStefano,OK Karma,BOO!
comedy,Tenacious D,The Pick Of Destiny,Classico
comedy,Iliza Shlesinger,War Paint,Tingling
comedy,Chris Lilley;Jonah Takalua,"Don't Be a Bully (Music from the TV Series ""Jonah from Tonga"")",Fobba-Licious Medley (Bonus Track)
comedy,Brad Williams,Fun Size,Achondroplasiaphobia
comedy,Nick Swardson,Taste It,Drunk Chicks
comedy,Todd Glass,Todd Glass Talks About Stuff,The Leisure Class
comedy,"Joey ""CoCo"" Diaz",Sociably Unacceptable,Willy Bandy
comedy,Nick Thune,Folk Hero,Truth or Dare
comedy,Marquez The Greatest,Under The Influence,Negro Spiritual
comedy,Andrew Norelli,One and a Half Wit,Snoozin' (Live)
comedy,Louis Katz,If These Balls Could Talk,Glasses
comedy,Richard Pryor,Richard Pryor,Farting
comedy,Pink Guy,Pink Season,Hot Nickel Ball on a Pussy
comedy,Katt Williams,American Hustle,Keep Your Focus
comedy,Ryan Sickler,Above Ground Cool,CAIDS
comedy,Mitch Fatel,Public Display of Perversion,I Love Fairies
comedy,Simon King,As Good As Or Better Than,Nobody Thinks About Me
comedy,Christopher Titus,Angry Pursuit of Happiness,New Pope Smell
comedy,Ben Bailey,Road Rage...and Accidental Ornithology,The Realism of Expression
comedy,Flanders & Swann,L'ultime Album des enfants,The Hippopotamus Song (Remastered)
comedy,Dan Levy,Congrats on Your Success,My Roommate Ate My Pot Cookies
comedy,Nick Thune,Thick Noon,Instant Messenger
comedy,Martin Lawrence,Doin' Time: Uncut,Weed in the White House
comedy,Larry The Cable Guy,Remain Seated,Gamblers & Vegas
comedy,Stephen Lynch,3 Balloons,You (Prettier Than)
comedy,Steve Rannazzisi,Breaking Dad,Mowing the Lawn
comedy,Josh Sneed,Unacceptable,Montana and the Flea Market
comedy,Larry The Cable Guy,Remain Seated,Grocery Stores
comedy,Patton Oswalt,Finest Hour,The Limits of Dancing
comedy,Mike Birbiglia,Two Drink Mike,The Oatmeal Song
comedy,Patton Oswalt,Talking for Clapping,Gay Prom
comedy,Goldie Lookin Chain,Greatest Hits 2,Fresh Prince of Cwmbran
comedy,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,Nigel Fuckin' Legend
comedy,Patton Oswalt,Finest Hour,The Burroughs of Carbs
comedy,Kevin Bloody Wilson,Rides Again,Happily Ever After
comedy,Mike Birbiglia,Two Drink Mike,The Guitar Guy at the Party
comedy,Mike Birbiglia,My Secret Public Journal,Roger Clemens Hates Me
comedy,Kathleen Madigan,Madigan Again,Gym
comedy,Kathleen Madigan,Gone Madigan,Tivo
comedy,Kathleen Madigan,Bothering Jesus,Noodling
comedy,Kevin Bloody Wilson,35 Years of Kevin Bloody Wilson,Livin' Next Door to Alan
comedy,Kathleen Madigan,Shallow Happy Thoughts For The Soul,Martha Stewart
comedy,Kevin Bloody Wilson,What's Donald Gonna Do Today?,What's Donald Gonna Do Today?
comedy,Kathleen Madigan,Gone Madigan,"Autism, My Sister Kate"
comedy,Kathleen Madigan,Bothering Jesus,Installing a Car Seat
comedy,Kathleen Madigan,Gone Madigan,"No Hope, Mormon Tour"
comedy,George Lopez,Right Now Right Now,Sex Talk
comedy,Jon Lajoie,F**K Everything,F**K Everything
comedy,Pink Guy,Pink Season,Uber Pussy
comedy,Iliza Shlesinger,War Paint,Guys
comedy,Darryl Lenox,Blind Ambition,The Last Klondike Bar
comedy,Alfred Carcieri,Hardcore Softy,Dating Solution
comedy,Andrew Norelli,One and a Half Wit,Youngest Kid (Live)
comedy,Stephen Lynch,My Old Heart,My Old Heart
comedy,Simon King,As Good As Or Better Than,Lazy Hate
comedy,Mo Mandel,Negative Reinforcement,The Death of Sex
comedy,Tracy Morgan,Bona Fide,Brooklyn
comedy,Clinton Jackson,Do You See the Ducks Now,A Lady & Her 3 Sons
comedy,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,"Unethical, Pt. 1"
comedy,Tim Wilson,But I Could Be Wrong,Bed Pan Man
comedy,Shane Mauss,My Big Break,8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft 8ft
comedy,Rhod Gilbert,Rhod Gilbert and The Award-Winning Mince Pie,Llanbobl
comedy,Chris Hardwick,Mandroid,Nasonex
comedy,Big Jay Oakerson,Live at Webster Hall,Lazy (It Runs in the Family)
comedy,"Joey ""CoCo"" Diaz",Sociably Unacceptable,Getting Older
comedy,Mike Sheer,Welcome to This Basement,Bourbon Says Relax
comedy,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,James the Painter
comedy,Steve Rannazzisi,Breaking Dad,Space
comedy,Martin Short;Harvey Fierstein,Hairspray LIVE! Original Soundtrack of the NBC Television Event,(You're) Timeless to Me
comedy,"""Weird Al"" Yankovic","UHF: ""Weird Al"" Yankovic",Spatula City
comedy,Big Jay Oakerson,Live at Webster Hall,Asian Girls (Revisited)
comedy,Andy Hendrickson,Left Field,Dogs and Half-Marathon
comedy,Tom Papa,Human Mule,Saving the World
comedy,Andy Hendrickson,Dry Bar Comedy Presents: Left Field,New York to LA
comedy,Jim Florentine,Terrorizing Telemarketers 7,Referral
comedy,Margaret Cho,I'm The One That I Want (Live In Concert),Lesbians Love Whale Watching
comedy,Dry Bar Comedy,Dry Bar Comedy Presents Zoltan Kaszas: Cat Jokes,Accidental Soccer Coach
comedy,Rachel Feinstein,Only Whores Wear Purple,Asses and Advice
comedy,Carl Barron,"Just for Laughs - The Archives, Vol. 11",Words Are Noises (Jfl 2004)
comedy,Carl Barron,"Just for Laughs - The Archives, Vol. 57",Burps and Farts (Jfl 2000)
comedy,Goldie Lookin Chain,Greatest Hits,Self Suicide
comedy,Joe DeRosa,You Let Me Down,Mandatory Self-Deprecation Jokes About Therapy
comedy,Andy Hendrickson,Dry Bar Comedy Presents: Left Field,Lasik and Reading
comedy,Dry Bar Comedy,Dry Bar Comedy Presents Tyler Boeh: Wait for It,Old People's Music
comedy,Gary Gulman,The Great Depresh,Drinking Fountain
comedy,Rodney Carrington,Morning Wood,Play Your Cards Wrong - Live
comedy,Jake Thackray,Lah-Di-Dah,Sister Josephine
comedy,Christopher Titus,Angry Pursuit of Happiness,Gun Conspiracy
comedy,Patton Oswalt,Finest Hour,The Slob Avatar
comedy,Adam Sandler;8 Crazy Nights Cast;Blake Clark;Kevin Farley;Tom Kenny;Lari Friedman;Jared Sandler;Jillian Sandler;Dylan Sprouse;Carl Weathers;Tyra Banks;Cole Sprouse;Ann Wilson;Richard Page,Eight Crazy Nights (Original Movie Soundtrack),"Intervention Song (with Blake Clark, Kevin Farley, Tom Kenny, Lari Friedman, Jared Sandler, Jillian Sandler, Dylan Sprouse, Carl Weathers, Tyra Banks, Cole Sprouse, Ann Wilson & Richard Page)"
comedy,Patton Oswalt,Finest Hour,The Circus Is in Town
comedy,Patton Oswalt,Finest Hour,The Weight Loss Plan
comedy,Kathleen Madigan,Bothering Jesus,"Malaysian Flt 370, Pt. 3"
comedy,Kathleen Madigan,Bothering Jesus,House Hunters
comedy,Kathleen Madigan,Bothering Jesus,"Malaysian Flt 370, Pt. 1"
comedy,Kathleen Madigan,Bothering Jesus,Ferguson Yankee
comedy,Kathleen Madigan,Bothering Jesus,"The Villages, Florida"
comedy,The Lonely Island,Turtleneck & Chain (Explicit Version),Threw It On The Ground
comedy,Jon Lajoie,You Want Some of This?,High as F%#K
comedy,Keith Alberstadt,Walk It Off,Germ War
comedy,Willie Barcena,Hey!they'rejust Jokes!,Bbq
comedy,Baron Vaughn,Blaxistential Crisis,South
comedy,Ryan Sickler,Get a Hold of Yourself,We Got a Joint!
comedy,Bob Saget,That's What I'm Talkin' About,Easier Below the Belt
comedy,Ali Siddiq,Damaged Goods,Kayaking
comedy,Andrew Norelli,Cut Above Stupid,L Gaga
comedy,Mo Mandel,Negative Reinforcement,Pee Pee Treats
comedy,Iliza Shlesinger,War Paint,Snootch
comedy,John Caparulo,"Caplets: September, 2015","Caplets: September, 2015"
comedy,Iliza Shlesinger,War Paint,The Grabbing Hand
comedy,Tom Papa,Human Mule,The Human Contract
comedy,Tom Papa,Freaked Out,Going to Church
comedy,Dana Gould,I Know It's Wrong,Animal Aftercare
comedy,Tom Papa,Human Mule,Angry Young Men
comedy,Glenn Wool,Let Your Hands Go,Cocaine Glenn
comedy,Dana Gould,I Know It's Wrong,Anything Can Be Funny
comedy,Myq Kaplan,Meat Robot,Meats and Robots
comedy,Louis Katz,If These Balls Could Talk,Tits vs. Ass
comedy,Joe Zimmerman,Smiling at Wolves,Adult Add
comedy,Big Jay Oakerson,Live at Webster Hall,Getting to Know You
comedy,Tom Papa,Freaked Out,I Make People
comedy,Tom Papa,Human Mule,Morning Tom
comedy,Mitch Fatel,Public Display of Perversion,I Love Babies
comedy,Andrew Norelli,Cut Above Stupid,Staples is Exhausting
comedy,Caroline Rhea,What Is It You Can't Face?,Captain of the Virgninity Team
comedy,D.L. Hughley,Clear,Oscar Movies and Paula Deen
comedy,Andrew Norelli,One and a Half Wit,Emotional Intelligence (Live)
comedy,Shane Mauss,Jokes to Make My Parents Proud,"Blanket, Fart, Strip"
comedy,Martin Lawrence,Doin' Time: Uncut,Sex Addiction
comedy,Moshe Kasher,Live in Oakland,I Found out in Seattle (The Gag Reflex) - Live
comedy,Redd Foxx,The Ultimate Comedy Collection,"Atlanta, GA"
comedy,Jeff Foxworthy,The Redneck Test,Towing Dad's Boat
comedy,Ralphie May,Just Correct,Protesting
comedy,Aunty Donna,The Album,Chop Chop - English Version
comedy,Baron Vaughn,Holy Fuck. Live Comedy.,Baron Vaughn
comedy,Martin Lawrence,Doin' Time: Uncut,Gettin' Old
comedy,Gary Gulman,In This Economy?,Things Remembered
comedy,Jeff Foxworthy,The Redneck Test,Fragrances
comedy,Martin Lawrence,Doin' Time: Uncut,Make Some Noise
comedy,Larry The Cable Guy,Remain Seated,Hot & Cold
comedy,Ralphie May,Just Correct,Seigreid & Roy
comedy,Larry The Cable Guy,Remain Seated,Remain Seated
comedy,Brian Regan,Live from Radio City Music Hall,Airport Music
comedy,Max Boyce,The Very Best Of Max Boyce,Hymns and Arias - Live at Treorchy
comedy,George Lopez,"It's Not Me, It's You",Ethnic Shopping
comedy,Eugene Mirman,An Evening of Comedy in a Fake Underground Laboratory,My Time Warner Cable Newspaper Ad
comedy,Kevin Bloody Wilson,Wrong! Wrong! Wrong!,"If It Flies, Floats or Fucks"
comedy,Froggy Fresh,Motorcycle Man,Motorcycle Man
comedy,Jeff Allen,Three Word Vocabulary,Therapy
comedy,Tommy Tiernan,Just for Laughs - Irish Classics,Learning About Sex (Jfl 2006)
comedy,Charlie Vergos,Barbecue Rich,Bald
comedy,David Spade,My Fake Problems,Intro
comedy,Andi Smith,Home Perm,Christmas Parade
comedy,Pink Guy,Pink Season,Dora the Explora
comedy,Muck Sticky,The Sticky Muck,It's Nice To Meet Ya
comedy,Jeff Allen,"Happy Wife, Happy Life...Revisited",BB Gun
comedy,Bruce Bruce,Losin' It,White People
comedy,Chingo Bling,Chicken Flippa (Mixtape),Aye Wey Wey
comedy,Pink Guy,Pink Season,Gays 4 Donald
comedy,Ali Siddiq,Damaged Goods,A Little Help Please
comedy,Jim Florentine;Don Jamieson,Terrorizing Telemarketers 7,"Unethical, Pt. 2"
comedy,Carl Barron,"Just for Laughs - The Archives, Vol. 11",Thick Accent (Jfl 2004)
comedy,Jessi Campbell,Dry Bar Comedy Presents: Sharpest Knife on the Porch,Baby
comedy,Lil Dicky,Professional Rapper,White Crime
comedy,Ben Bailey,Road Rage...and Accidental Ornithology,Ben vs. Owl
comedy,Nick Swardson,Taste It,I Felt Bad
comedy,Andi Smith,Home Perm,Art School
comedy,Andrew Orvedahl,Hit the Dick Lights,Knee-Deep
comedy,Josh Sneed,Unsung Hero,Shiptop
comedy,Rodney Carrington,Nut Sack,Intro - Live
comedy,Rhod Gilbert,Rhod Gilbert and The Award-Winning Mince Pie,Real Life Is Rubbish
comedy,Aunty Donna;Montaigne;Boilermakers,The Album,The Best Freestylers in the World
comedy,Kurt Braunohler,Trust Me,Nailing Marriage / Hitler Had a Dog
comedy,Christopher Titus,Angry Pursuit of Happiness,Apex Predator
